key_Instrc.keys,key_Instrc.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_Instrc2.keys,key_Instrc2.rt,key_resp_L.keys,key_resp_L.rt,spacebarpress.keys,spacebarpress.rt,consent_resp.keys,consent_resp.rt,key_resp_2.keys,key_resp_2.rt,checksequence.text,Mousetocontinue.x,Mousetocontinue.y,Mousetocontinue.leftButton,Mousetocontinue.midButton,Mousetocontinue.rightButton,Mousetocontinue.time,Mousetocontinue.clicked_name,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Experiment_try,Checkmate
space,1.2847,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,space,28.0601,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,space,1.4435,,,,,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,space,0.6138,,,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,space,0.8871,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,space,25.5576,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Nf7,0.05277782,-0.398148148,1.0,0.0,0.0,32.8444,endtext,space,3.5419,0.0,0.0,0.0,19.0,1.0,C5_Images_EasyPosition6.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,space,1.1024,0.0,1.0,1.0,27.0,1.0,NC3_Images_KazicVukovic(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.007407365,-0.37037037,1.0,0.0,0.0,54.657,endtext,space,0.9698,0.0,2.0,2.0,29.0,1.0,NC3_Images_PodzerovKuntzevic(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.02407406,-0.412037037,1.0,0.0,0.0,40.124,endtext,space,0.7492,0.0,3.0,3.0,37.0,1.0,NC5_Images_EasyPosition2(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Ng6,0.002777806,-0.279629672,1.0,0.0,0.0,23.1773,endtext,space,1.0184,0.0,4.0,4.0,12.0,1.0,C3_Images_Replacement3.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.040740755,-0.398148148,1.0,0.0,0.0,51.4553,endtext,space,0.9178,0.0,5.0,5.0,31.0,1.0,NC3_Images_TylorWinter(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Nd7,-0.001851824,-0.261111153,1.0,0.0,0.0,43.487,endtext,space,0.8868,0.0,6.0,6.0,10.0,1.0,C3_Images_StudybyErcoledelRio(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Ba6,-0.022222236,-0.408333319,1.0,0.0,0.0,17.8239,endtext,space,0.7344,0.0,7.0,7.0,18.0,1.0,C5_Images_EasyPosition5(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Qh7,-0.037037037,-0.405555584,1.0,0.0,0.0,20.4984,endtext,space,0.7208,0.0,8.0,8.0,17.0,1.0,C5_Images_EasyPosition2.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.030555513,-0.392592607,1.0,0.0,0.0,47.0253,endtext,space,0.7782,0.0,9.0,9.0,34.0,1.0,NC4_Images_BrankaWittwer(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Qh7,0.044444473,-0.401851866,1.0,0.0,0.0,46.1349,endtext,space,0.7452,0.0,10.0,10.0,11.0,1.0,C3_Images_TylorWinter.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,0.044444473,-0.401851866,1.0,0.0,0.0,36.6977,endtext,space,0.7646,0.0,11.0,11.0,28.0,1.0,NC3_Images_MalininAndreev(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.041666667,-0.380555541,1.0,0.0,0.0,56.6413,endtext,space,0.6901,0.0,12.0,12.0,23.0,1.0,NC2_Images_KekhayovPetrov(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Ra8,-0.024999972,-0.393518519,1.0,0.0,0.0,58.5531,endtext,space,0.754,0.0,13.0,13.0,8.0,1.0,C3_Images_MalininAndreev(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.098148134,-0.391666695,1.0,0.0,0.0,30.0749,endtext,space,0.7111,0.0,14.0,14.0,21.0,1.0,NC1_Images_SteinitzNN(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.098148134,-0.391666695,1.0,0.0,0.0,53.9588,endtext,space,0.7334,0.0,15.0,15.0,5.0,1.0,C2_Images_SkujaRozenbergs(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.098148134,-0.391666695,1.0,0.0,0.0,31.5004,endtext,space,0.7576,0.0,16.0,16.0,32.0,1.0,NC3_Images_Replacement3(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,space,1.1029,0.0,17.0,17.0,9.0,1.0,C3_Images_PodzerovKuntzevic(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,space,0.6652,0.0,18.0,18.0,20.0,1.0,NC1_Images_Frombeautiful(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,, ,-0.009259259,-0.389814801,1.0,0.0,0.0,49.9333,endtext,space,0.7538,0.0,19.0,19.0,1.0,1.0,C1_Images_SteinitzNN.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.037037037,-0.407407407,1.0,0.0,0.0,57.9643,endtext,space,0.6842,0.0,20.0,20.0,33.0,1.0,NC3_Images_Replacement5(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,, ,0.037037037,-0.397222236,1.0,0.0,0.0,45.9944,endtext,space,0.6845,0.0,21.0,21.0,25.0,1.0,NC2_Images_SkujaRozenbergs(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Rc7,0.010185171,-0.236111111,0.0,0.0,1.0,45.9592,endtext,space,0.7922,0.0,22.0,22.0,39.0,1.0,NC5_Images_EasyPosition6(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.060185185,-0.393518519,1.0,0.0,0.0,26.8129,endtext,space,0.7091,0.0,23.0,23.0,35.0,1.0,NC4_Images_IvanchukSavchenko(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Qf6,-0.024999972,-0.388888889,1.0,0.0,0.0,51.4566,endtext,space,0.7013,0.0,24.0,24.0,16.0,1.0,C4_Images_StrekalovskyShaposhlikov.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Rb7,,,,,,,,space,0.8481,0.0,25.0,25.0,3.0,1.0,C2_Images_KekhayovPetrov(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,0.054629644,-0.280555584,1.0,0.0,0.0,1.6069,endtext,space,0.9351,0.0,26.0,26.0,24.0,1.0,NC2_Images_KrauseMeinhardt(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.046296296,-0.404629672,1.0,0.0,0.0,33.7345,endtext,space,2.2711,0.0,27.0,27.0,30.0,1.0,NC3_Images_StudybyErcoleDelRio(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Ne7,-0.079629616,-0.418518561,1.0,0.0,0.0,59.7665,endtext,space,0.65,0.0,28.0,28.0,7.0,1.0,C3_Images_KazicVukovic(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Rg8,-0.020370342,-0.407407407,1.0,0.0,0.0,20.821,endtext,space,1.1213,0.0,29.0,29.0,15.0,1.0,C4_Images_IvanchukSavchenko(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,0.006481524,-0.386111153,1.0,0.0,0.0,56.824,endtext,space,0.8506,0.0,30.0,30.0,13.0,1.0,C3_Images_Replacement5.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,0.040740755,-0.387962977,1.0,0.0,0.0,59.3105,endtext,space,0.6269,0.0,31.0,31.0,4.0,1.0,C2_Images_KrauseMeinhardt.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.056481467,-0.272222236,1.0,0.0,0.0,39.289,endtext,space,0.596,0.0,32.0,32.0,26.0,1.0,NC2_Images_Replacement4(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.002777735,-0.400000042,1.0,0.0,0.0,50.5288,endtext,space,0.6178,0.0,33.0,33.0,22.0,1.0,NC1_Images_WinterFriede(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Rg8,0.091666681,-0.40370369,1.0,0.0,0.0,10.5531,endtext,space,0.6229,0.0,34.0,34.0,0.0,1.0,C1_Images_Frombeautiful.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.04351849,-0.390740783,1.0,0.0,0.0,33.7864,endtext,space,0.6861,0.0,35.0,35.0,38.0,1.0,NC5_Images_EasyPosition5(Nomate)(Reversed).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.04351849,-0.390740783,1.0,0.0,0.0,58.6069,endtext,space,0.7168,0.0,36.0,36.0,14.0,1.0,C4_Images_BrankaWittwer(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Qc8,-0.018518519,-0.401851866,1.0,0.0,0.0,48.3472,endtext,space,0.7026,0.0,37.0,37.0,2.0,1.0,C1_Images_WinterFriede(Reversed).png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,-0.018518519,-0.401851866,1.0,0.0,0.0,20.3313,endtext,space,0.967,0.0,38.0,38.0,36.0,1.0,NC4_Images_StrekalovskyShaposhlikov(Nomate).png,no
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,Rd8,-0.015740712,-0.400000042,1.0,0.0,0.0,32.6873,endtext,space,0.7597,0.0,39.0,39.0,6.0,1.0,C2_Images_Replacement4.png,Yes
,,4,1,2023-06-28_14h02.59.790,FamTaskFinal,2022.2.4,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,
